ID,loc,title,bedroom,bathroom,parking_space,Predicted House Price
10997,Ondo,Townhouse,5,1,5,2107646.2
2281,Nasarawa,Semi-detached duplex,4,2,2,1609783.2
2320,Anambra,Cottage,4,2,3,1471438.5
3333,Ekiti,Flat,8,5,1,2568632.0
2105,Adamawa,Terrace duplex,5,1,3,2241375.0
468,Lagos,Semi-detached duplex,5,1,4,2225487.8
2538,Oyo,Mansion,3,5,2,3652096.5
3243,Ekiti,Mansion,9,6,6,5540769.5
12154,Kebbi,Bungalow,6,1,2,1502150.9
2400,Cross River,Penthouse,3,1,3,2720047.2
9930,Bayelsa,Detached duplex,3,3,6,2400250.0
4199,Kogi,Terrace duplex,1,6,3,1188585.8
1406,Anambra,Apartment,3,2,1,1313777.6
2387,Sokoto,Apartment,6,7,2,1809286.1
2802,Cross River,Apartment,2,2,3,1467858.9
11837,Kano,Mansion,6,3,1,3116094.2
1445,Osun,Penthouse,2,2,4,2162687.2
1191,Taraba,Flat,7,6,6,2418724.8
2398,Zamfara,Flat,3,2,1,1097826.8
420,Cross River,Semi-detached duplex,4,2,2,2112890.8
11892,Delta,Mansion,3,1,6,3521168.0
2520,Kebbi,Detached duplex,5,5,1,1938795.9
3698,Imo,Bungalow,4,1,4,1588808.9
3740,Niger,Townhouse,8,2,2,2696556.5
8628,Ondo,Flat,9,4,5,2709905.5
1282,Imo,Apartment,8,3,1,2224583.8
6708,Kwara,Flat,8,6,2,2380050.0
11123,Niger,Penthouse,9,6,1,3662588.0
2188,Cross River,Semi-detached duplex,1,1,1,1397030.8
421,Benue,Bungalow,3,1,3,1209306.0
8290,Osun,Detached duplex,6,4,6,2888594.0
701,Niger,Cottage,2,2,3,1067935.6
1472,Oyo,Bungalow,2,1,1,1211998.5
12014,Abia,Semi-detached duplex,7,7,5,2902877.0
5532,Edo,Penthouse,1,4,6,2489591.8
8595,Bauchi,Penthouse,4,3,1,2882847.8
1007,Zamfara,Terrace duplex,1,1,5,956576.6
2199,Plateau,Bungalow,3,4,2,1380499.4
7884,Ondo,Penthouse,1,5,6,1917431.1
3016,Sokoto,Semi-detached duplex,5,2,1,1487684.8
1652,Gombe,Townhouse,3,1,4,2638271.8
10038,Kano,Flat,4,2,1,1048817.1
8529,Ondo,Mansion,4,4,1,3522578.8
5665,Kaduna,Mansion,8,1,6,5050782.0
1482,Delta,Bungalow,3,2,4,1568963.4
804,Benue,Bungalow,5,1,3,1513223.8
2089,Bayelsa,Terrace duplex,2,2,1,1707400.1
4003,Ogun,Terrace duplex,3,2,2,1692286.8
2570,Akwa Ibom,Detached duplex,4,1,2,2319158.5
735,Jigawa,Detached duplex,2,2,1,1278326.1
9674,Delta,Detached duplex,9,6,2,3930061.8
12862,Bayelsa,Penthouse,8,4,2,4457533.0
7123,Bauchi,Flat,3,2,1,1607135.6
5091,Borno,Penthouse,7,6,4,3868371.8
594,Cross River,Flat,3,2,1,1749497.6
1410,Bayelsa,Semi-detached duplex,7,2,2,2858139.0
6190,Borno,Bungalow,6,4,6,2445250.8
6574,Abia,Apartment,7,1,5,2283553.8
2843,Jigawa,Bungalow,3,2,2,1112073.4
2933,Lagos,Mansion,9,5,4,6214221.5
10339,Katsina,Terrace duplex,8,7,3,2739376.5
159,Akwa Ibom,Apartment,3,2,1,1472353.6
3459,Ebonyi,Mansion,9,2,4,4832445.5
4015,Abia,Terrace duplex,9,6,3,3232179.2
797,Kebbi,Townhouse,2,1,2,1011707.75
448,Abia,Cottage,5,1,4,1837748.4
9177,Ebonyi,Townhouse,3,3,1,1591535.5
892,Jigawa,Detached duplex,2,2,1,1278326.1
2397,Ebonyi,Bungalow,5,2,4,1707851.2
486,Kaduna,Terrace duplex,4,1,3,1641439.5
3686,Ebonyi,Terrace duplex,1,2,6,1346378.0
9760,Sokoto,Mansion,5,5,5,3328603.0
3676,Ebonyi,Penthouse,1,1,2,1752576.9
12308,Sokoto,Semi-detached duplex,7,2,2,1986538.0
3029,Gombe,Detached duplex,5,7,2,3202790.0
1827,Imo,Mansion,8,3,5,5005429.5
2762,Kebbi,Penthouse,4,2,3,1675591.6
926,Abia,Semi-detached duplex,3,1,2,1638233.5
1276,Akwa Ibom,Penthouse,7,6,3,4098764.0
179,Adamawa,Semi-detached duplex,4,2,4,2098806.8
3396,Taraba,Townhouse,1,1,4,1306674.1
12047,Zamfara,Terrace duplex,1,3,4,975917.06
9881,Bayelsa,Detached duplex,8,2,4,3611197.5
104,Imo,Mansion,5,1,1,2765737.0
11364,Adamawa,Terrace duplex,2,5,5,1908983.4
5227,Edo,Bungalow,7,1,2,2671540.8
10670,Akwa Ibom,Apartment,5,6,3,2218791.0
3362,Niger,Apartment,7,6,3,2088944.1
5059,Ebonyi,Bungalow,3,3,4,1392265.2
4004,Akwa Ibom,Penthouse,7,4,4,4157049.5
12160,Enugu,Detached duplex,8,2,6,3281185.0
8662,Sokoto,Townhouse,7,2,6,2276901.8
11542,Cross River,Townhouse,4,5,5,2802446.0
1802,Ekiti,Apartment,4,1,4,1529100.0
2614,Bauchi,Terrace duplex,3,7,4,2080516.4
10993,Abia,Terrace duplex,4,1,3,1886090.0
12951,Kano,Townhouse,8,5,3,2558359.2
7364,Borno,Detached duplex,7,2,6,3178993.2
2879,Abia,Flat,1,1,4,1245154.5
12898,Lagos,Townhouse,3,6,2,2203767.8
3057,Anambra,Cottage,3,2,2,1373641.5
2161,Lagos,Detached duplex,6,3,6,3206356.5
3632,Anambra,Bungalow,6,6,6,2430900.0
5259,Zamfara,Mansion,5,1,5,2811558.5
5186,Kano,Bungalow,5,7,3,1660390.8
3359,Rivers,Bungalow,8,4,6,3208923.0
714,Niger,Semi-detached duplex,3,1,1,1318918.4
1185,Akwa Ibom,Townhouse,1,2,3,1665624.5
6093,Kaduna,Detached duplex,3,5,5,2267603.2
4308,Ekiti,Detached duplex,1,7,5,1703254.6
463,Nasarawa,Terrace duplex,5,2,3,1850034.9
1252,Borno,Apartment,5,2,2,1707365.9
12730,Cross River,Bungalow,4,5,5,2288437.2
10648,Akwa Ibom,Bungalow,5,3,1,2246886.0
8691,Jigawa,Flat,8,4,3,2184848.2
9327,Ogun,Flat,8,2,3,2562793.8
632,Benue,Semi-detached duplex,4,4,4,1737429.8
3334,Imo,Mansion,1,2,4,2539026.2
12758,Abia,Mansion,6,3,6,4580545.5
4318,Sokoto,Detached duplex,9,5,1,2873740.0
1146,Bayelsa,Mansion,1,1,1,2535566.0
232,Ekiti,Bungalow,6,4,4,2261014.8
3623,Kaduna,Bungalow,5,2,2,1674909.4
877,Oyo,Penthouse,1,1,2,1868266.8
5469,Edo,Mansion,7,2,2,5349432.5
10442,Bauchi,Penthouse,9,7,1,4254694.0
10574,Rivers,Detached duplex,4,5,5,2824757.2
5272,Katsina,Bungalow,3,4,6,1600428.9
3769,Sokoto,Flat,2,1,2,970827.25
2301,Oyo,Townhouse,8,1,5,3139791.2
7639,Ondo,Penthouse,6,7,3,3234541.2
1538,Ogun,Penthouse,7,4,3,3675352.5
375,Sokoto,Bungalow,4,5,5,1555547.1
3802,Gombe,Penthouse,3,1,2,3597146.2
10521,Niger,Detached duplex,2,2,6,1540884.1
2722,Ebonyi,Cottage,1,1,1,1058789.5
1697,Zamfara,Detached duplex,1,2,3,1071159.9
12129,Plateau,Bungalow,6,2,1,1851789.4
3444,Rivers,Bungalow,5,5,3,2335291.2
3074,Plateau,Cottage,4,1,4,1389542.0
1422,Sokoto,Detached duplex,2,2,1,1304069.8
7877,Adamawa,Semi-detached duplex,9,7,1,3245965.5
6134,Lagos,Detached duplex,6,3,2,3056744.5
528,Ebonyi,Townhouse,3,2,2,1618689.0
5537,Kano,Flat,7,2,3,1693400.6
1523,Kebbi,Penthouse,1,2,2,1115794.8
5610,Kebbi,Apartment,4,7,6,1442844.8
3692,Edo,Terrace duplex,4,1,2,2089820.9
6061,Nasarawa,Semi-detached duplex,7,4,2,2451167.0
9957,Kebbi,Townhouse,6,2,6,1901657.0
1197,Delta,Townhouse,2,1,3,1685788.8
1693,Niger,Penthouse,1,2,4,1662881.9
1719,Kogi,Apartment,2,1,1,966904.06
482,Lagos,Flat,1,2,4,1379359.8
1574,Lagos,Townhouse,4,2,2,2223506.2
2985,Delta,Semi-detached duplex,4,2,2,1907374.6
6259,Lagos,Apartment,4,2,4,1822947.9
3900,Katsina,Apartment,1,7,2,1071367.2
2583,Lagos,Flat,3,1,2,1656487.4
3950,Ekiti,Detached duplex,6,2,5,2717371.5
1467,Kogi,Bungalow,4,2,4,1410439.1
1537,Kebbi,Penthouse,5,2,3,1874506.0
349,Ekiti,Mansion,4,1,4,3661812.8
9284,Nasarawa,Flat,8,7,1,2496093.8
1766,Abia,Mansion,4,2,1,3515346.8
5184,Borno,Detached duplex,6,6,5,3154789.8
893,Kebbi,Penthouse,2,7,6,1718220.1
12107,Oyo,Townhouse,9,1,5,3401480.0
3684,Katsina,Apartment,5,1,4,1560812.0
5591,Nasarawa,Semi-detached duplex,4,1,1,1570755.5
10710,Sokoto,Detached duplex,4,3,1,1644102.8
2948,Adamawa,Bungalow,1,1,4,1319482.0
1030,Anambra,Detached duplex,1,2,2,1575514.4
951,Bayelsa,Semi-detached duplex,4,1,4,2064593.5
8615,Cross River,Flat,7,5,1,2878795.5
7728,Ondo,Penthouse,9,5,5,3828116.2
7338,Ekiti,Mansion,5,7,1,4293449.0
11014,Ondo,Flat,4,5,2,1720309.0
7001,Ogun,Semi-detached duplex,8,7,6,3151890.8
1551,Oyo,Cottage,5,2,2,1698241.1
1432,Anambra,Bungalow,3,1,4,1473714.9
2375,Abia,Terrace duplex,2,1,2,1460993.2
2839,Katsina,Flat,4,1,4,1549850.6
10019,Adamawa,Semi-detached duplex,4,4,1,2162526.5
1922,Ondo,Semi-detached duplex,3,2,4,1533646.2
2386,Kogi,Bungalow,5,5,6,1848029.9
3679,Delta,Flat,9,6,5,3210839.5
10197,Kano,Detached duplex,9,1,6,2679754.5
1218,Bayelsa,Cottage,5,2,3,1934214.0
809,Gombe,Semi-detached duplex,2,1,1,2115336.5
8353,Benue,Mansion,1,4,6,2426323.5
9193,Plateau,Townhouse,8,3,1,2698524.5
7213,Delta,Mansion,5,6,2,4710038.0
1555,Jigawa,Townhouse,9,3,1,2677726.2
42,Adamawa,Semi-detached duplex,2,1,2,1643635.6
572,Osun,Terrace duplex,1,1,1,1191882.0
12543,Enugu,Townhouse,7,1,2,2721048.8
899,Gombe,Apartment,3,1,1,1921793.6
3944,Jigawa,Mansion,5,1,4,2807202.0
4130,Yobe,Terrace duplex,9,1,1,3880639.2
558,Oyo,Bungalow,5,4,6,2122050.8
2338,Kebbi,Flat,5,3,6,1543172.4
2518,Jigawa,Townhouse,4,2,3,1496952.5
4260,Enugu,Apartment,8,1,2,2284680.0
3196,Oyo,Cottage,4,1,2,1516456.9
7195,Imo,Mansion,2,1,6,2754126.8
11790,Imo,Bungalow,2,1,6,1369199.9
3409,Imo,Cottage,5,2,4,1651973.9
401,Taraba,Bungalow,7,3,6,2332967.5
11392,Ekiti,Apartment,3,4,4,1368863.1
12466,Bayelsa,Apartment,6,1,2,2191588.8
9879,Kwara,Semi-detached duplex,8,6,5,2712470.2
8382,Borno,Mansion,5,7,3,4575315.5
12537,Yobe,Bungalow,6,7,2,2694502.5
1103,Nasarawa,Detached duplex,2,1,3,1539162.9
6241,Ondo,Mansion,5,6,1,3930065.5
11805,Osun,Townhouse,8,4,2,3078243.0
2992,Edo,Detached duplex,5,1,4,2770887.8
11127,Borno,Terrace duplex,1,5,4,1418639.8
1983,Nasarawa,Cottage,3,1,2,1215308.8
3431,Adamawa,Semi-detached duplex,3,1,6,2059580.8
5814,Borno,Detached duplex,1,7,4,1698717.4
3119,Kebbi,Flat,4,2,4,1107203.4
594,Niger,Penthouse,5,1,3,2351718.0
3706,Taraba,Flat,4,5,4,1758892.8
2054,Plateau,Penthouse,3,7,2,2313768.2
1010,Ekiti,Detached duplex,2,1,1,1651329.6
443,Borno,Semi-detached duplex,4,2,3,1877982.6
4720,Kebbi,Flat,1,3,2,732546.8
529,Edo,Detached duplex,1,1,2,1719201.9
1254,Ogun,Bungalow,1,2,3,1100521.8
876,Ogun,Apartment,7,1,1,2038134.4
782,Akwa Ibom,Mansion,5,2,3,4278162.5
8713,Ondo,Flat,3,2,6,1478879.1
1688,Ebonyi,Apartment,2,6,5,1254913.1
7883,Anambra,Apartment,7,2,5,2222206.8
10315,Kebbi,Apartment,8,3,3,1923865.8
7376,Kebbi,Detached duplex,9,7,3,2978023.5
3559,Kaduna,Apartment,2,1,2,1112680.2
5759,Plateau,Apartment,8,5,6,2323245.0
11396,Zamfara,Bungalow,2,5,5,1254213.2
1568,Akwa Ibom,Apartment,1,2,2,1273605.9
8821,Anambra,Flat,7,7,5,2664185.2
2904,Benue,Townhouse,2,2,3,1327619.6
1078,Yobe,Semi-detached duplex,5,2,4,2712439.2
7253,Taraba,Semi-detached duplex,5,3,5,2059050.4
2404,Ogun,Semi-detached duplex,4,2,2,1857348.2
3080,Delta,Townhouse,3,7,1,2079949.0
1526,Bauchi,Apartment,3,1,2,1505172.4
2824,Kogi,Semi-detached duplex,5,5,5,1999239.5
299,Yobe,Detached duplex,2,2,2,2578997.8
2968,Bauchi,Semi-detached duplex,3,1,2,1810097.2
12384,Adamawa,Semi-detached duplex,2,2,6,1774526.5
5385,Lagos,Bungalow,2,4,1,1494356.6
1427,Bayelsa,Apartment,2,1,1,1338486.6
120,Zamfara,Cottage,1,2,3,869923.56
9333,Abia,Penthouse,5,6,5,3320109.5
1234,Anambra,Mansion,7,1,3,4333292.5
3757,Plateau,Bungalow,5,1,2,1534527.0
10125,Zamfara,Detached duplex,6,4,1,2212260.0
7009,Cross River,Detached duplex,2,6,6,2391594.8
2907,Bauchi,Semi-detached duplex,2,1,3,1670361.6
2651,Cross River,Apartment,3,2,4,1617149.1
11489,Bauchi,Penthouse,3,6,2,2881218.0
4747,Sokoto,Terrace duplex,9,7,4,2707459.2
2915,Imo,Terrace duplex,4,2,3,1702900.5
2281,Bauchi,Penthouse,4,1,4,2974963.5
11423,Kogi,Apartment,5,5,6,1658784.2
11250,Zamfara,Apartment,5,2,2,1282013.1
7954,Oyo,Mansion,1,7,1,2768283.5
7398,Nasarawa,Terrace duplex,4,4,3,1824189.6
12434,Ogun,Flat,3,6,3,1686655.5
3835,Bauchi,Detached duplex,3,5,6,2519349.0
2952,Ondo,Detached duplex,5,1,3,2091715.1
10140,Sokoto,Detached duplex,2,3,1,1320941.2
4164,Ekiti,Penthouse,7,1,6,3414167.8
12698,Bayelsa,Townhouse,4,7,4,2823900.8
365,Kogi,Mansion,4,2,1,2881003.5
9691,Bauchi,Townhouse,4,5,5,2643258.2
12876,Jigawa,Townhouse,9,7,3,2848044.5
10808,Edo,Mansion,6,1,3,4726475.0
5533,Osun,Semi-detached duplex,8,4,2,2861280.8
6,Osun,Townhouse,1,2,3,1378764.0
2250,Kaduna,Cottage,4,2,1,1599711.6
8837,Osun,Apartment,8,2,1,2376446.0
7363,Borno,Flat,8,2,2,2532202.2
1747,Plateau,Townhouse,2,1,3,1355309.5
638,Yobe,Flat,5,1,4,2576841.8
6000,Niger,Bungalow,9,2,1,2498496.8
11702,Abia,Semi-detached duplex,7,1,2,2584128.5
9923,Lagos,Flat,7,6,2,2756767.8
2424,Ogun,Bungalow,1,2,3,1100521.8
6474,Adamawa,Bungalow,1,2,5,1364070.0
8731,Adamawa,Semi-detached duplex,8,5,4,3200738.2
532,Bayelsa,Semi-detached duplex,4,2,1,2044642.6
1579,Akwa Ibom,Apartment,5,2,2,1897970.0
10224,Ekiti,Detached duplex,4,6,6,2447098.2
12889,Enugu,Apartment,6,5,2,2040468.2
6890,Delta,Flat,1,1,4,1297607.6
301,Gombe,Semi-detached duplex,8,7,2,3511141.8
5169,Niger,Townhouse,7,1,5,2532721.5
5757,Kaduna,Apartment,3,7,3,1579300.8
868,Oyo,Cottage,5,1,1,1604097.6
2076,Yobe,Detached duplex,4,2,1,2959572.2
1045,Cross River,Mansion,3,1,3,3327162.0
5114,Lagos,Apartment,4,7,1,1938300.4
7335,Ekiti,Apartment,3,2,6,1389483.8
247,Oyo,Mansion,8,4,2,5339483.5
6606,Ogun,Terrace duplex,6,3,2,2507390.8
12724,Yobe,Mansion,4,4,3,5522611.5
718,Enugu,Townhouse,5,1,2,2089097.6
12074,Taraba,Semi-detached duplex,9,7,5,2945608.5
12382,Sokoto,Apartment,1,2,4,797669.44
2302,Plateau,Terrace duplex,4,2,4,1578553.9
10399,Bauchi,Semi-detached duplex,9,1,1,3029363.5
7371,Ekiti,Townhouse,9,2,4,3245040.2
10009,Abia,Townhouse,4,6,6,2535116.2
2043,Akwa Ibom,Semi-detached duplex,5,1,2,2188583.0
9224,Lagos,Flat,4,7,2,2113189.0
3223,Ondo,Detached duplex,2,1,2,1620449.8
1994,Plateau,Townhouse,4,2,1,1625939.0
4693,Sokoto,Semi-detached duplex,2,5,4,1291431.1
7803,Cross River,Townhouse,3,5,1,2288723.2
6296,Abia,Semi-detached duplex,4,5,5,2275427.8
491,Lagos,Terrace duplex,5,1,2,2215127.0
2903,Nasarawa,Penthouse,2,2,1,1840619.8
6980,Cross River,Detached duplex,3,4,2,2531255.8
7233,Osun,Terrace duplex,1,5,5,1443009.9
5751,Cross River,Bungalow,4,6,4,2289533.0
3895,Sokoto,Detached duplex,6,6,3,2357322.8
911,Sokoto,Cottage,4,2,2,1134224.5
844,Borno,Townhouse,2,1,4,1664055.8
1100,Enugu,Cottage,5,1,2,1574063.5
11709,Adamawa,Terrace duplex,3,1,1,1769846.6
11373,Ekiti,Detached duplex,8,4,6,3293933.0
5420,Benue,Townhouse,6,4,6,2436960.8
1950,Ogun,Detached duplex,5,1,1,2204776.8
1485,Kogi,Flat,4,4,5,1654868.9
822,Ekiti,Bungalow,6,3,4,2147564.5
2713,Enugu,Apartment,4,2,4,1487497.5
1652,Akwa Ibom,Mansion,3,6,6,4224052.0
5249,Ondo,Terrace duplex,9,7,1,2840528.0
4506,Jigawa,Penthouse,7,4,6,2905890.5
2020,Benue,Bungalow,3,4,5,1464828.5
2708,Rivers,Semi-detached duplex,4,1,1,1915691.1
4909,Bauchi,Bungalow,3,7,6,1988626.9
2466,Delta,Terrace duplex,4,2,2,1950494.4
1775,Borno,Flat,1,2,1,1103618.1
12376,Ondo,Terrace duplex,9,1,2,2780751.2
2125,Plateau,Apartment,4,1,1,1265850.0
5632,Niger,Semi-detached duplex,4,3,2,1629071.1
6177,Plateau,Semi-detached duplex,6,3,1,2046058.8
920,Imo,Terrace duplex,3,1,3,1547691.1
2440,Rivers,Townhouse,3,2,4,2019238.2
322,Kebbi,Terrace duplex,5,2,2,1395118.9
3543,Enugu,Semi-detached duplex,3,7,2,1789433.9
45,Imo,Terrace duplex,3,2,4,1516731.6
25,Lagos,Penthouse,4,1,4,2974963.5
9926,Kaduna,Bungalow,7,6,5,2990939.5
5017,Ogun,Semi-detached duplex,6,6,6,2737182.8
769,Nasarawa,Terrace duplex,1,2,4,1184634.0
749,Osun,Mansion,1,2,1,2424426.8
6121,Taraba,Townhouse,1,7,1,1312227.5
1955,Imo,Townhouse,4,1,1,1766489.4
652,Katsina,Cottage,4,2,1,1196573.1
6730,Cross River,Apartment,2,6,5,1593674.1
7871,Ogun,Terrace duplex,4,5,2,2070905.8
5869,Yobe,Bungalow,2,7,1,1736349.8
8343,Benue,Semi-detached duplex,6,1,4,2059718.2
1171,Ogun,Apartment,3,2,4,1399766.0
9985,Borno,Bungalow,5,7,3,2141196.2
12960,Osun,Semi-detached duplex,6,1,1,2261206.8
1207,Yobe,Semi-detached duplex,5,5,2,2807472.5
6735,Kebbi,Terrace duplex,3,1,1,1027889.8
10534,Ondo,Mansion,4,1,6,3808071.2
1780,Plateau,Terrace duplex,1,1,6,1139744.8
10844,Rivers,Townhouse,6,3,6,3218565.2
3404,Gombe,Townhouse,2,1,1,2318400.0
7321,Ebonyi,Bungalow,7,1,6,2408148.8
3147,Kogi,Cottage,5,1,3,1333087.9
1804,Kwara,Townhouse,5,5,4,2013730.6
4723,Ondo,Terrace duplex,3,1,1,1482283.5
12257,Ondo,Townhouse,2,1,2,1498556.6
7286,Zamfara,Mansion,2,2,3,2061260.8
126,Ekiti,Detached duplex,2,2,4,1738329.8
7641,Edo,Apartment,8,6,5,3033766.8
8894,Rivers,Apartment,6,7,2,2463221.2
12583,Taraba,Mansion,9,6,4,5065262.5
2395,Oyo,Penthouse,3,1,6,2601715.0
11724,Osun,Mansion,8,4,6,5607013.0
3452,Ondo,Detached duplex,2,2,3,1647416.0
5130,Kwara,Apartment,3,3,5,1170975.5
4773,Abia,Flat,8,6,6,2913466.0
1277,Sokoto,Cottage,2,1,2,938805.94
12261,Benue,Mansion,4,3,1,3090957.0
10582,Cross River,Townhouse,7,5,4,3402661.0
2542,Sokoto,Terrace duplex,3,1,6,1380886.5
2536,Kwara,Terrace duplex,1,1,2,1018204.56
2061,Plateau,Penthouse,3,1,1,1988099.8
1934,Plateau,Semi-detached duplex,8,3,2,2559013.2
2582,Delta,Penthouse,3,3,6,2667551.2
2547,Kebbi,Detached duplex,1,1,3,856236.56
3386,Akwa Ibom,Detached duplex,1,5,3,1922191.4
2843,Imo,Cottage,5,1,1,1484988.8
4101,Ogun,Apartment,1,5,2,1091980.4
11692,Bayelsa,Semi-detached duplex,7,6,4,3128794.5
9108,Kogi,Flat,9,6,1,2532339.8
6208,Yobe,Mansion,4,2,1,5207022.5
1949,Bauchi,Townhouse,4,1,1,2125196.0
341,Anambra,Terrace duplex,8,3,2,2862790.2
555,Katsina,Townhouse,5,2,4,1993679.9
9906,Jigawa,Semi-detached duplex,2,7,5,1340787.5
2069,Niger,Mansion,1,2,2,2034438.9
12051,Osun,Mansion,5,4,4,4286931.0
1326,Ebonyi,Penthouse,2,2,4,2005076.5
1773,Ogun,Townhouse,1,2,3,1412149.9
8117,Katsina,Penthouse,2,7,3,2054860.4
5732,Enugu,Apartment,3,6,2,1427892.6
11631,Oyo,Bungalow,8,7,4,2803825.5
2391,Ekiti,Semi-detached duplex,3,1,2,1560246.5
10430,Oyo,Penthouse,1,5,6,2069961.9
871,Yobe,Semi-detached duplex,3,2,1,2298877.8
963,Nasarawa,Mansion,2,5,2,2945743.5
10425,Jigawa,Flat,5,2,5,1453128.4
10157,Ekiti,Terrace duplex,2,1,1,1410042.4
2044,Ebonyi,Penthouse,5,2,3,2559638.0
9042,Oyo,Townhouse,5,2,1,2142033.5
3008,Benue,Townhouse,4,2,3,1650441.6
3548,Jigawa,Semi-detached duplex,1,2,1,913845.7
8064,Ogun,Semi-detached duplex,2,6,3,1672280.6
7547,Ekiti,Penthouse,5,7,2,3067561.2
1722,Zamfara,Cottage,2,1,1,934119.94
1236,Ekiti,Bungalow,6,5,4,2256622.5
1205,Zamfara,Terrace duplex,3,1,4,1222929.8
3073,Niger,Townhouse,2,1,4,1361978.5
2956,Akwa Ibom,Terrace duplex,1,1,1,1358640.6
927,Oyo,Semi-detached duplex,5,1,2,2018741.5
12931,Benue,Penthouse,6,1,4,2701011.8
4660,Kano,Townhouse,2,1,3,1017506.6
9908,Bauchi,Apartment,2,4,3,1464222.4
6523,Jigawa,Bungalow,6,7,5,1921659.9
3046,Kano,Townhouse,8,1,2,2209721.5
8352,Bauchi,Bungalow,8,2,4,2852608.5
2312,Ekiti,Penthouse,5,2,3,2692753.2
3072,Enugu,Apartment,8,5,6,2537893.2
10010,Enugu,Apartment,2,4,2,1226154.1
10916,Borno,Terrace duplex,8,4,5,3057012.8
8212,Jigawa,Flat,2,3,6,1102439.9
3520,Nasarawa,Penthouse,3,1,3,2154391.2
176,Lagos,Semi-detached duplex,2,6,3,1830513.9
8883,Anambra,Bungalow,6,4,2,2319043.5
1689,Bayelsa,Apartment,3,1,1,1454280.4
12939,Kano,Townhouse,8,2,5,2333443.5
2729,Nasarawa,Apartment,5,1,3,1502140.9
7633,Bauchi,Penthouse,3,6,5,2985294.2
2292,Ondo,Penthouse,1,1,2,1701786.8
674,Sokoto,Penthouse,3,1,2,1748993.8
7218,Gombe,Bungalow,2,3,1,1597135.5
556,Ondo,Bungalow,5,1,1,1545841.4
381,Niger,Penthouse,5,1,3,2351718.0
1974,Rivers,Terrace duplex,4,2,1,2038812.9
4416,Lagos,Bungalow,4,7,2,2124432.0
3646,Gombe,Mansion,3,7,6,4565273.0
5050,Jigawa,Townhouse,8,3,4,2584020.0
1411,Ekiti,Bungalow,1,4,2,1119084.5
8328,Edo,Flat,5,2,3,2183467.2
1662,Yobe,Mansion,3,1,3,4709750.5
1190,Bayelsa,Townhouse,1,2,1,1736043.5
10531,Anambra,Mansion,4,4,2,3985750.5
2823,Rivers,Detached duplex,4,1,1,2250660.5
1425,Gombe,Flat,2,2,4,1889964.8
2400,Zamfara,Terrace duplex,3,2,4,1280273.2
10896,Ekiti,Penthouse,5,1,1,2596442.8
12857,Ogun,Semi-detached duplex,5,3,5,2312001.2
2112,Lagos,Apartment,1,2,1,1175025.1
6886,Cross River,Apartment,2,3,5,1454620.2
12267,Ekiti,Flat,9,3,5,2805724.5
11988,Kogi,Detached duplex,6,1,6,2426284.0
2522,Rivers,Semi-detached duplex,4,2,2,2028427.4
2528,Katsina,Townhouse,3,1,2,1614584.9
925,Ekiti,Flat,6,3,1,2148080.8
2644,Kano,Flat,5,2,4,1278585.8
1808,Zamfara,Apartment,4,1,6,1254310.1
8860,Sokoto,Terrace duplex,9,4,1,2562999.2
5633,Gombe,Bungalow,8,6,4,3057269.2
11888,Anambra,Semi-detached duplex,8,5,1,2920208.8
4839,Abia,Terrace duplex,2,4,4,1669619.5
1607,Imo,Bungalow,3,1,2,1393706.6
8936,Benue,Penthouse,8,2,4,3263966.8
1155,Lagos,Townhouse,5,3,6,2782987.8
3587,Abia,Townhouse,5,7,1,2495091.8
12920,Delta,Semi-detached duplex,7,6,4,2925067.0
5356,Delta,Flat,5,2,3,1971246.0
915,Lagos,Terrace duplex,1,4,5,1622500.2
7269,Osun,Townhouse,7,6,4,3004579.2
574,Benue,Apartment,1,3,2,842343.8
8,Ebonyi,Apartment,2,1,4,1156538.9
3273,Nasarawa,Apartment,6,7,2,2016998.0
541,Lagos,Cottage,3,1,3,1542573.5
1318,Adamawa,Terrace duplex,1,1,1,1389622.9
811,Nasarawa,Townhouse,1,1,4,1244011.5
940,Adamawa,Apartment,4,2,1,1712700.2
439,Kano,Cottage,4,1,4,982789.25
1387,Ondo,Mansion,1,2,2,2274076.2
2210,Sokoto,Bungalow,7,7,2,2101578.8
6762,Oyo,Semi-detached duplex,9,4,6,3285531.2
2192,Anambra,Penthouse,5,2,1,2681823.0
4918,Abia,Mansion,8,3,4,5395699.0
12457,Yobe,Bungalow,6,7,1,2680145.8
2850,Benue,Terrace duplex,3,3,4,1426703.0
1342,Zamfara,Penthouse,3,1,2,1730469.6
1640,Enugu,Penthouse,4,7,1,2794335.8
821,Adamawa,Flat,2,2,3,1550156.6
2876,Katsina,Penthouse,5,1,2,2437895.0
12690,Enugu,Apartment,3,1,4,1298432.0
12015,Enugu,Flat,1,6,4,1342489.2
7853,Bayelsa,Flat,6,4,2,2705982.5
1000,Adamawa,Townhouse,2,2,5,1955622.1
10884,Anambra,Terrace duplex,3,2,2,1651838.4
2912,Edo,Detached duplex,2,1,3,1989691.1
5422,Oyo,Apartment,1,4,6,1096077.6
529,Nasarawa,Bungalow,4,1,1,1471480.6
971,Taraba,Semi-detached duplex,1,2,2,1182551.5
1895,Ogun,Semi-detached duplex,2,2,3,1532668.1
9673,Adamawa,Bungalow,9,7,5,3344401.2
4035,Niger,Semi-detached duplex,1,7,1,1204474.1
10810,Ondo,Penthouse,1,6,2,1801050.2
